"","ID","place","admin","utm_e","utm_n"
"2386",719,"Modenheim","Mulhouse",377117.452613655,5291921.75961812
"2387",720,"Modenheim","Mulhouse",377117.452613655,5291921.75961812
"2388",721,"Battenheim","Mulhouse",378939.103295246,5297270.3948495
"2389",722,"Eichwald (Chalampé)","Mulhouse",390682.703574785,5296929.89665734
"2390",736,"Homburg Kreis Mülhausen (Hombourg)","Mulhouse",387964.94431606,5290605.72055017
"2391",737,"Ottmarsheim","Mulhouse",388131.179633369,5293663.27531469
"2392",738,"Banzenheim (Bantzenheim)","Mulhouse",388774.250567675,5297883.49559115
"2393",770,"Reinigen","Mulhouse",367471.466030509,5289929.30608795
"2394",771,"Niedermorschweiler (Morschwiller-Le-Bas)","Mulhouse",370068.84553802,5288408.36738147
"2395",772,"Didenheim","Mulhouse",372719.844251917,5286295.94673931
"2396",774,"Zillisheim","Mulhouse",372054.550557507,5283684.2731996
"2397",775,"Flachslanden (Flaxlanden)","Mulhouse",373141.670773319,5283999.56532678
"2398",780,"Galfingen (Galfingue)","Mulhouse",366829.231325729,5285109.30011647
"2399",784,"Heimsbrunn","Mulhouse",367044.446549404,5287460.5629076
"2400",785,"Brunnstatt (Brunstatt)","Mulhouse",373817.449408808,5286668.93386391
"2401",786,"Rixheim","Mulhouse",379864.018238386,5289104.57938155
"2402",787,"Napoleoninsel Rixheim","Mulhouse",379864.018238386,5289104.57938155
"2403",788,"Habsheim","Mulhouse",381273.32155267,5287354.45023805
"2404",789,"Zimmersheim","Mulhouse",379173.607559313,5286451.59732648
"2405",790,"Brubach Landkreis Mülhausen","Mulhouse",376932.07194162,5284341.67003752
"2406",791,"Dietenweiler (Dietwiller)","Mulhouse",380164.083779572,5283401.322599
"2407",792,"Schlierbach","Mulhouse",380414.256549598,5282279.89397229
"2408",793,"Landser","Mulhouse",379627.6122882,5282688.6048049
"2409",794,"Niedersteinbrunn (Steinbrunn-Le-Bas)","Mulhouse",377349.066580208,5281159.63140687
"2410",795,"Mülhausen-Riedisheim","Mulhouse",377700.887503642,5289765.7477755
"2411",796,"Eschenzweiler (Eschentzwiller)","Mulhouse",379845.767431473,5285577.08593446
"2412",797,"Kleinlandau (Petit-Landau)","Mulhouse",389087.068389801,5287382.22217149
"2413",806,"Kembs-Neuweg","Mulhouse",387733.714028431,5282674.27392112
"2414",807,"Kembs","Mulhouse",387733.714028431,5282674.27392112
"2415",808,"Kembs","Mulhouse",387733.714028431,5282674.27392112
"2416",809,"Niffer","Mulhouse",388167.941342312,5285537.62395765
"2417",859,"Menglatt (Magny)","Mulhouse",381018.625891856,5273859.94948252
"2418",1167,"Neugartheim und Ittlenheim","Mulhouse",371233.09365825,5291115.49011501
"2419",1498,"Roppenheim","Mulhouse",393522.39757681,5271836.06587355
"2420",2500,"Knöringen  (Kn?ringue) (im Elsass)","Mulhouse",379958.672366432,5268898.54862562
"2421",233,"Kaysersberg","Ribeauvillé",370680.310051967,5333158.66858765
"2422",234,"Reichenweier (Riquewhir)","Ribeauvillé",373577.647700273,5336112.93643195
"2423",235,"Bebelnheim (Beblenheim)","Ribeauvillé",375261.009225792,5335224.18735161
"2424",237,"Katzenthal","Ribeauvillé",372335.662434711,5329722.16597938
"2425",238,"Niedermorschweiher","Ribeauvillé",371644.474345626,5328821.33971211
"2426",239,"Kientzheim","Ribeauvillé",372553.656105096,5332889.78904875
"2427",240,"Bennweier","Ribeauvillé",375343.151343667,5333770.17058172
"2428",241,"Sigolsheim","Ribeauvillé",373775.528048467,5332437.93116611
"2429",242,"Ingersheim","Ribeauvillé",373958.994258015,5328089.43347195
"2430",243,"Zell (Labaroche)","Ribeauvillé",365466.016736553,5330198.55872026
"2431",244,"Ammerschweier","Ribeauvillé",372367.339530999,5331577.35426328
"2432",245,"Mittelweier","Ribeauvillé",375114.688921384,5334315.56880283
"2433",246,"Ostheim","Ribeauvillé",378784.190792889,5334823.72505271
"2434",975,"Leberau (Lièpvre)","Ribeauvillé",372496.44689122,5347837.42124067
"2435",1022,"Markich (Sainte-Marie-Aux-Marines)","Ribeauvillé",364861.548937845,5345114.30709598
"2436",1023,"klein Leberau (Lièpvre)","Ribeauvillé",372496.44689122,5347837.42124067
"2437",1024,"Markich (Sainte-Marie-Aux-Marines)","Ribeauvillé",364861.548937845,5345114.30709598
"2438",1025,"Markich (Sainte-Marie-Aux-Marines)","Ribeauvillé",364861.548937845,5345114.30709598
"2439",1026,"Glashütte","Ribeauvillé",374047.958677155,5343198.12437177
"2440",1027,"Tannenkirch (Thannenkirch)","Ribeauvillé",374047.958677155,5343198.12437177
"2441",1028,"Rappoltsweiler (Ribeauvillé)","Ribeauvillé",375512.157660455,5339169.53663486
"2442",1029,"Zellenberg","Ribeauvillé",375001.63980389,5336632.04535983
"2443",1030,"Hunaweier (Hunawihr)","Ribeauvillé",374875.739388194,5337777.90860622
"2444",1033,"Rodern","Ribeauvillé",377986.180973648,5342565.42990695
"2445",1034,"Bergheim","Ribeauvillé",377987.455880727,5340504.9448218
"2446",1035,"Gemar (Guémar)","Ribeauvillé",380551.403485041,5338284.66778055
"2447",1036,"Illhäusern (Illhaeusern)","Ribeauvillé",383569.073741823,5338011.09904591
"2448",1037,"Rohrschweier (Rorschwihr)","Ribeauvillé",378394.493901153,5341538.15961873
"2449",381,"Krüt (Kruth)","Thann",348089.909331976,5310423.95611396
"2450",382,"Wildenstein bei Krüt, Kreis Tann","Thann",347994.741083538,5316244.13693525
"2451",454,"Oderen","Thann",348703.633609055,5308290.2998201
"2452",455,"Fellerlingen (Fellering)","Thann",349476.371989206,5306727.55741367
"2453",456,"Hüsseren-Wesserling (Husseren-Wesserling)","Thann",349611.129696505,5305498.48305172
