gid,center:Lon,center:Lat
585732,1884156.571,7467714.587
585707,1884156.571,7068235.152
585633,1884156.571,5989814.769
585683,1884156.571,6702774.984
585658,1884156.571,6338735.253
585733,1884156.571,7484127.44
585708,1884156.571,7083830.705
585634,1884156.571,6003502.559
585684,1884156.571,6717676.785
585659,1884156.571,6352994.91
585734,1884156.571,7500575.249
585709,1884156.571,7099457.102
585635,1884156.571,6017212.016
585685,1884156.571,6732606.006
585660,1884156.571,6367278.713
585735,1884156.571,7517058.035
585710,1884156.571,7115114.407
585636,1884156.571,6030943.101
585686,1884156.571,6747562.694
585661,1884156.571,6381586.999
585736,1884156.571,7533576.241
585711,1884156.571,7130802.619
585487,1865603.34,5707205.157
585537,1865603.34,6395919.801
585512,1865603.34,6044696.128
585587,1865603.34,7146522.141
585562,1865603.34,6762546.833
585488,1865603.34,5720459.957
585538,1865603.34,6410277.089
585513,1865603.34,6058471.118
585588,1865603.34,7162273.041
585563,1865603.34,6777558.791
585489,1865603.34,5733734.494
585539,1865603.34,6424659.204
585514,1865603.34,6072268.031
585589,1865603.34,7178055.321
585564,1865603.34,6792598.617
585490,1865603.34,5747028.722
585540,1865603.34,6439066.18
585515,1865603.34,6086087.186
585590,1865603.34,7193869.388
585565,1865603.34,6807666.296
585491,1865603.34,5760342.938
585541,1865603.34,6453497.989
585516,1865603.34,6099928.603
585591,1865603.34,7209715.313
585566,1865603.34,6822762.201
585492,1865603.34,5773677.154
585542,1865603.34,6467954.976
585517,1865603.34,6113792.244
585592,1865603.34,7225593.1
585567,1865603.34,6837886.384
585493,1865603.34,5787031.324
585543,1865603.34,6482437.175
585518,1865603.34,6127678.43
585593,1865603.34,7241503.161
585568,1865603.34,6853038.831
585494,1865603.34,5800405.747
585544,1865603.34,6496944.561
585519,1865603.34,6141587.184
585594,1865603.34,7257445.569
585569,1865603.34,6868219.919
585495,1865603.34,5813800.436
585545,1865603.34,6511477.481
585520,1865603.34,6155518.469
585595,1865603.34,7273420.332
585570,1865603.34,6883429.701
585496,1865603.34,5827215.347
585546,1865603.34,6526035.972
585521,1865603.34,6169472.607
585596,1865603.34,7289427.865
585571,1865603.34,6898668.167
585497,1865603.34,5840650.781
585547,1865603.34,6540620.009
585522,1865603.34,6183449.623
585597,1865603.34,7305468.247
585572,1865603.34,6913935.696
585498,1865603.34,5854106.752
585548,1865603.34,6555229.944
585523,1865603.34,6197449.482
585598,1865603.34,7321541.485
585573,1865603.34,6929232.346
585499,1865603.34,5867583.216
585549,1865603.34,6569865.814
585524,1865603.34,6211472.509
585599,1865603.34,7337648.002
585574,1865603.34,6944558.105
585500,1865603.34,5881080.478
585550,1865603.34,6584527.598
585525,1865603.34,6225518.73
585600,1865603.34,7353787.878
585575,1865603.34,6959913.361
585501,1865603.34,5894598.553
585551,1865603.34,6599215.649
585526,1865603.34,6239588.111
585601,1865603.34,7369961.122
585576,1865603.34,6975298.17
585502,1865603.34,5908137.398
585552,1865603.34,6613930.008
585527,1865603.34,6253680.98
585602,1865603.34,7386168.165
585577,1865603.34,6990712.525
585503,1865603.34,5921697.319
585553,1865603.34,6628670.654
585528,1865603.34,6267797.365
585603,1865603.34,7402409.087
585578,1865603.34,7006156.815
585504,1865603.34,5935278.334
585554,1865603.34,6643437.944
585529,1865603.34,6281937.232
585604,1865603.34,7418683.903
585579,1865603.34,7021631.102
585505,1865603.34,5948880.399
585555,1865603.34,6658231.921
585530,1865603.34,6296100.913
585605,1865603.34,7434993.046
585580,1865603.34,7037135.38
585506,1865603.34,5962503.825
585556,1865603.34,6673052.565
585531,1865603.34,6310288.437
585606,1865603.34,7451336.602
585581,1865603.34,7052670.042
585507,1865603.34,5976148.628
585557,1865603.34,6687900.238
585532,1865603.34,6324499.772
585607,1865603.34,7467714.587
585582,1865603.34,7068235.152
585508,1865603.34,5989814.769
585558,1865603.34,6702774.984
585533,1865603.34,6338735.253
585608,1865603.34,7484127.44
585583,1865603.34,7083830.705
585509,1865603.34,6003502.559
585559,1865603.34,6717676.785
585534,1865603.34,6352994.91
585609,1865603.34,7500575.249
585584,1865603.34,7099457.102
585510,1865603.34,6017212.016
585560,1865603.34,6732606.006
585535,1865603.34,6367278.713
585610,1865603.34,7517058.035
585585,1865603.34,7115114.407
585511,1865603.34,6030943.101
585561,1865603.34,6747562.694
585536,1865603.34,6381586.999
585611,1865603.34,7533576.241
585586,1865603.34,7130802.619
585362,1847050.109,5707205.157
585412,1847050.109,6395919.801
585387,1847050.109,6044696.128
585462,1847050.109,7146522.141
585437,1847050.109,6762546.833
585363,1847050.109,5720459.957
585413,1847050.109,6410277.089
585388,1847050.109,6058471.118
585463,1847050.109,7162273.041
585438,1847050.109,6777558.791
585364,1847050.109,5733734.494
585414,1847050.109,6424659.204
585389,1847050.109,6072268.031
585464,1847050.109,7178055.321
585439,1847050.109,6792598.617
585365,1847050.109,5747028.722
585415,1847050.109,6439066.18
585390,1847050.109,6086087.186
585465,1847050.109,7193869.388
585440,1847050.109,6807666.296
585366,1847050.109,5760342.938
585416,1847050.109,6453497.989
585391,1847050.109,6099928.603
585466,1847050.109,7209715.313
585441,1847050.109,6822762.201
585367,1847050.109,5773677.154
585417,1847050.109,6467954.976
585392,1847050.109,6113792.244
585467,1847050.109,7225593.1
585442,1847050.109,6837886.384
585368,1847050.109,5787031.324
585418,1847050.109,6482437.175
585393,1847050.109,6127678.43
585468,1847050.109,7241503.161
585443,1847050.109,6853038.831
585369,1847050.109,5800405.747
585419,1847050.109,6496944.561
585394,1847050.109,6141587.184
585469,1847050.109,7257445.569
585444,1847050.109,6868219.919
585370,1847050.109,5813800.436
585420,1847050.109,6511477.481
585395,1847050.109,6155518.469
585470,1847050.109,7273420.332
585445,1847050.109,6883429.701
585371,1847050.109,5827215.347
585421,1847050.109,6526035.972
585396,1847050.109,6169472.607
585471,1847050.109,7289427.865
585446,1847050.109,6898668.167
585372,1847050.109,5840650.781
585422,1847050.109,6540620.009
585397,1847050.109,6183449.623
585472,1847050.109,7305468.247
585447,1847050.109,6913935.696
585373,1847050.109,5854106.752
585423,1847050.109,6555229.944
585398,1847050.109,6197449.482
585473,1847050.109,7321541.485
585448,1847050.109,6929232.346
585374,1847050.109,5867583.216
585424,1847050.109,6569865.814
585399,1847050.109,6211472.509
585474,1847050.109,7337648.002
585449,1847050.109,6944558.105
585375,1847050.109,5881080.478
585425,1847050.109,6584527.598
585400,1847050.109,6225518.73
585475,1847050.109,7353787.878
585450,1847050.109,6959913.361
585376,1847050.109,5894598.553
585426,1847050.109,6599215.649
585401,1847050.109,6239588.111
585476,1847050.109,7369961.122
585451,1847050.109,6975298.17
585377,1847050.109,5908137.398
585427,1847050.109,6613930.008
585402,1847050.109,6253680.98
585477,1847050.109,7386168.165
585452,1847050.109,6990712.525
585378,1847050.109,5921697.319
585428,1847050.109,6628670.654
585403,1847050.109,6267797.365
585478,1847050.109,7402409.087
585453,1847050.109,7006156.815
585379,1847050.109,5935278.334
585429,1847050.109,6643437.944
585404,1847050.109,6281937.232
585479,1847050.109,7418683.903
585454,1847050.109,7021631.102
585380,1847050.109,5948880.399
585430,1847050.109,6658231.921
585405,1847050.109,6296100.913
585480,1847050.109,7434993.046
585455,1847050.109,7037135.38
585381,1847050.109,5962503.825
585431,1847050.109,6673052.565
585406,1847050.109,6310288.437
585481,1847050.109,7451336.602
585456,1847050.109,7052670.042
585382,1847050.109,5976148.628
585432,1847050.109,6687900.238
585407,1847050.109,6324499.772
585482,1847050.109,7467714.587
585457,1847050.109,7068235.152
585383,1847050.109,5989814.769
585433,1847050.109,6702774.984
585408,1847050.109,6338735.253
585483,1847050.109,7484127.44
585458,1847050.109,7083830.705
585384,1847050.109,6003502.559
585434,1847050.109,6717676.785
585409,1847050.109,6352994.91
585484,1847050.109,7500575.249
585459,1847050.109,7099457.102
585385,1847050.109,6017212.016
585435,1847050.109,6732606.006
585410,1847050.109,6367278.713
585485,1847050.109,7517058.035
585460,1847050.109,7115114.407
585386,1847050.109,6030943.101
585436,1847050.109,6747562.694
585411,1847050.109,6381586.999
585486,1847050.109,7533576.241
585461,1847050.109,7130802.619
585237,1828496.825,5707205.157
585287,1828496.825,6395919.801
585262,1828496.825,6044696.128
585337,1828496.825,7146522.141
585312,1828496.825,6762546.833
585238,1828496.825,5720459.957
585288,1828496.825,6410277.089
585263,1828496.825,6058471.118
585338,1828496.825,7162273.041
585313,1828496.825,6777558.791
585239,1828496.825,5733734.494
585289,1828496.825,6424659.204
585264,1828496.825,6072268.031
585339,1828496.825,7178055.321
585314,1828496.825,6792598.617
585240,1828496.825,5747028.722
585290,1828496.825,6439066.18
585265,1828496.825,6086087.186
585340,1828496.825,7193869.388
585315,1828496.825,6807666.296
585241,1828496.825,5760342.938
585291,1828496.825,6453497.989
585266,1828496.825,6099928.603
585341,1828496.825,7209715.313
585316,1828496.825,6822762.201
585242,1828496.825,5773677.154
585292,1828496.825,6467954.976
585267,1828496.825,6113792.244
585342,1828496.825,7225593.1
585317,1828496.825,6837886.384
585243,1828496.825,5787031.324
585293,1828496.825,6482437.175
585268,1828496.825,6127678.43
585343,1828496.825,7241503.161
585318,1828496.825,6853038.831
585244,1828496.825,5800405.747
585294,1828496.825,6496944.561
585269,1828496.825,6141587.184
585344,1828496.825,7257445.569
585319,1828496.825,6868219.919
585245,1828496.825,5813800.436
585295,1828496.825,6511477.481
585270,1828496.825,6155518.469
585345,1828496.825,7273420.332
585320,1828496.825,6883429.701
585246,1828496.825,5827215.347
585296,1828496.825,6526035.972
585271,1828496.825,6169472.607
585346,1828496.825,7289427.865
585321,1828496.825,6898668.167
585247,1828496.825,5840650.781
585297,1828496.825,6540620.009
585272,1828496.825,6183449.623
585347,1828496.825,7305468.247
585322,1828496.825,6913935.696
585248,1828496.825,5854106.752
585298,1828496.825,6555229.944
585273,1828496.825,6197449.482
585348,1828496.825,7321541.485
585323,1828496.825,6929232.346
585249,1828496.825,5867583.216
585299,1828496.825,6569865.814
585274,1828496.825,6211472.509
585349,1828496.825,7337648.002
585324,1828496.825,6944558.105
585250,1828496.825,5881080.478
585300,1828496.825,6584527.598
585275,1828496.825,6225518.73
585350,1828496.825,7353787.878
585325,1828496.825,6959913.361
585251,1828496.825,5894598.553
585301,1828496.825,6599215.649
585276,1828496.825,6239588.111
585351,1828496.825,7369961.122
585326,1828496.825,6975298.17
585252,1828496.825,5908137.398
585302,1828496.825,6613930.008
585277,1828496.825,6253680.98
585352,1828496.825,7386168.165
585327,1828496.825,6990712.525
585253,1828496.825,5921697.319
585303,1828496.825,6628670.654
585278,1828496.825,6267797.365
585353,1828496.825,7402409.087
585328,1828496.825,7006156.815
585254,1828496.825,5935278.334
585304,1828496.825,6643437.944
585279,1828496.825,6281937.232
585354,1828496.825,7418683.903
585329,1828496.825,7021631.102
585255,1828496.825,5948880.399
585305,1828496.825,6658231.921
585280,1828496.825,6296100.913
585355,1828496.825,7434993.046
585330,1828496.825,7037135.38
585256,1828496.825,5962503.825
585306,1828496.825,6673052.565
585281,1828496.825,6310288.437
585356,1828496.825,7451336.602
585331,1828496.825,7052670.042
585257,1828496.825,5976148.628
585307,1828496.825,6687900.238
585282,1828496.825,6324499.772
585357,1828496.825,7467714.587
585332,1828496.825,7068235.152
585258,1828496.825,5989814.769
585308,1828496.825,6702774.984
585283,1828496.825,6338735.253
585358,1828496.825,7484127.44
585333,1828496.825,7083830.705
585259,1828496.825,6003502.559
585309,1828496.825,6717676.785
585284,1828496.825,6352994.91
585359,1828496.825,7500575.249
585334,1828496.825,7099457.102
585260,1828496.825,6017212.016
585310,1828496.825,6732606.006
585285,1828496.825,6367278.713
585360,1828496.825,7517058.035
585335,1828496.825,7115114.407
585261,1828496.825,6030943.101
585311,1828496.825,6747562.694
585286,1828496.825,6381586.999
585361,1828496.825,7533576.241
585336,1828496.825,7130802.619
585112,1809943.595,5707205.157
585162,1809943.595,6395919.801
585137,1809943.595,6044696.128
585212,1809943.595,7146522.141
585187,1809943.595,6762546.833
585113,1809943.595,5720459.957
585163,1809943.595,6410277.089
585138,1809943.595,6058471.118
585213,1809943.595,7162273.041
585188,1809943.595,6777558.791
585114,1809943.595,5733734.494
585164,1809943.595,6424659.204
585139,1809943.595,6072268.031
585214,1809943.595,7178055.321
585189,1809943.595,6792598.617
585115,1809943.595,5747028.722
585165,1809943.595,6439066.18
585140,1809943.595,6086087.186
585215,1809943.595,7193869.388
585190,1809943.595,6807666.296
585116,1809943.595,5760342.938
585166,1809943.595,6453497.989
585141,1809943.595,6099928.603
585216,1809943.595,7209715.313
585191,1809943.595,6822762.201
585117,1809943.595,5773677.154
585167,1809943.595,6467954.976
585142,1809943.595,6113792.244
585217,1809943.595,7225593.1
585192,1809943.595,6837886.384
585118,1809943.595,5787031.324
585168,1809943.595,6482437.175
585143,1809943.595,6127678.43
585218,1809943.595,7241503.161
585193,1809943.595,6853038.831
585119,1809943.595,5800405.747
585169,1809943.595,6496944.561
585144,1809943.595,6141587.184
585219,1809943.595,7257445.569
585194,1809943.595,6868219.919
585120,1809943.595,5813800.436
585170,1809943.595,6511477.481
585145,1809943.595,6155518.469
585220,1809943.595,7273420.332
585195,1809943.595,6883429.701
585121,1809943.595,5827215.347
585171,1809943.595,6526035.972
585146,1809943.595,6169472.607
585221,1809943.595,7289427.865
585196,1809943.595,6898668.167
585122,1809943.595,5840650.781
585172,1809943.595,6540620.009
585147,1809943.595,6183449.623
585222,1809943.595,7305468.247
585197,1809943.595,6913935.696
585123,1809943.595,5854106.752
585173,1809943.595,6555229.944
585148,1809943.595,6197449.482
585223,1809943.595,7321541.485
585198,1809943.595,6929232.346
585124,1809943.595,5867583.216
585174,1809943.595,6569865.814
585149,1809943.595,6211472.509
585224,1809943.595,7337648.002
585199,1809943.595,6944558.105
585125,1809943.595,5881080.478
585175,1809943.595,6584527.598
585150,1809943.595,6225518.73
585225,1809943.595,7353787.878
585200,1809943.595,6959913.361
585126,1809943.595,5894598.553
585176,1809943.595,6599215.649
585151,1809943.595,6239588.111
585226,1809943.595,7369961.122
585201,1809943.595,6975298.17
585127,1809943.595,5908137.398
585177,1809943.595,6613930.008
585152,1809943.595,6253680.98
585227,1809943.595,7386168.165
585202,1809943.595,6990712.525
585128,1809943.595,5921697.319
585178,1809943.595,6628670.654
585153,1809943.595,6267797.365
585228,1809943.595,7402409.087
585203,1809943.595,7006156.815
585129,1809943.595,5935278.334
585179,1809943.595,6643437.944
585154,1809943.595,6281937.232
585229,1809943.595,7418683.903
585204,1809943.595,7021631.102
585130,1809943.595,5948880.399
585180,1809943.595,6658231.921
585155,1809943.595,6296100.913
585230,1809943.595,7434993.046
585205,1809943.595,7037135.38
585131,1809943.595,5962503.825
585181,1809943.595,6673052.565
585156,1809943.595,6310288.437
585231,1809943.595,7451336.602
585206,1809943.595,7052670.042
585132,1809943.595,5976148.628
585182,1809943.595,6687900.238
585157,1809943.595,6324499.772
585232,1809943.595,7467714.587
585207,1809943.595,7068235.152
585133,1809943.595,5989814.769
585183,1809943.595,6702774.984
585158,1809943.595,6338735.253
585233,1809943.595,7484127.44
585208,1809943.595,7083830.705
585134,1809943.595,6003502.559
585184,1809943.595,6717676.785
585159,1809943.595,6352994.91
585234,1809943.595,7500575.249
585209,1809943.595,7099457.102
585135,1809943.595,6017212.016
585185,1809943.595,6732606.006
585160,1809943.595,6367278.713
585235,1809943.595,7517058.035
585210,1809943.595,7115114.407
585136,1809943.595,6030943.101
585186,1809943.595,6747562.694
585161,1809943.595,6381586.999
585236,1809943.595,7533576.241
585211,1809943.595,7130802.619
584987,1791390.364,5707205.157
585037,1791390.364,6395919.801
585012,1791390.364,6044696.128
585087,1791390.364,7146522.141
585062,1791390.364,6762546.833
584988,1791390.364,5720459.957
585038,1791390.364,6410277.089
585013,1791390.364,6058471.118
585088,1791390.364,7162273.041
585063,1791390.364,6777558.791
